,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnsweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,MaritalStatus,Churn,PrizmCode_Other,PrizmCode_Rural,PrizmCode_Suburban,PrizmCode_Town,Occupation_Clerical,Occupation_Crafts,Occupation_Homemaker,Occupation_Other,Occupation_Professiol,Occupation_Retired,Occupation_Self,Occupation_Student
16,0.11540821021420174,0.21144177197988856,0.12561576354679804,0.004642700294874208,0.06057945566286216,0.0006915629322268327,0.5722817133443163,0.49107073830691916,0.05231509320505111,0.055286800276434005,0.16990803557967737,0.0851808634772462,0.053488372093023255,0.18162234437676422,0.39892731644164964,0.2349869451697128,0.09993714644877436,0.32180375902236835,0.08916177255739455,0.0,0.07527472527472527,0.1509433962264151,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.05712603062426384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,[[0.]],1.0,1,0,0,0,0,0,0,1,0,0,0,0
17,0.05683502888400389,0.05530642750373692,0.11330049261083744,0.0,0.010535557506584723,0.0,0.5030889621087314,0.4206416698879011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.0,0.1111111111111111,0.0,0.0,0.21672555948174324,0.30612244897959184,0.30612244897959184,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5555555555555556,0.0,0.0,[[0.03077136]],0.0,0.835,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0
18,0.05367823730893104,0.029487702133442043,0.12561576354679804,0.0,0.000877963125548727,0.0,0.5146210873146623,0.42643989176652497,0.004209260372820204,0.08085694540428473,0.017036031961405098,0.0,0.0,0.017716535433070866,0.022748289254669873,0.009573542210617928,0.03563796354494029,0.032158936611162724,0.06567004805125468,0.0,0.0,0.1509433962264151,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.11484098939929328,0.3877551020408163,0.3877551020408163,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.14285714285714285,0.0,0.835,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
19,0.11770870609887021,0.039679304253295286,0.12315270935960591,0.0,0.0026338893766461808,0.014522821576763486,0.4827018121911038,0.39188248936992653,0.012026458208057726,0.2743607463718038,0.02909693954470074,0.0035005834305717617,0.046511627906976744,0.02440202050215421,0.00869243573145922,0.00783289817232376,0.06976744186046512,0.030944043450296575,0.2226374799786439,0.0,0.0,0.33962264150943394,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.19081272084805653,0.3673469387755102,0.3673469387755102,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.0,0.0,0.04081632653061224,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
20,0.1604084658248556,0.1377904606604158,0.2660098522167488,0.012422360248447206,0.003950834064969272,0.0,0.49567545304777594,0.44383455740239663,0.05592303066746843,0.013821700069108501,0.0508065731946329,0.03850641773628938,0.01627906976744186,0.07094042489971772,0.05049010541890142,0.03278212938787352,0.07146448774355751,0.047380833273779746,0.0603310197544047,0.0,0.0016483516483516484,0.33962264150943394,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2744405182567727,0.3469387755102041,0.6938775510204082,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.04081632653061224,0.0,0.835,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
21,0.07983998773068862,0.017393667617882864,0.08866995073891626,0.0031369596586987895,0.03731343283582089,0.012448132780082988,0.5053542009884678,0.4291457286432161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.1111111111111111,0.0,0.0,0.26030624263839813,0.7551020408163265,0.6938775510204082,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,[[0.33548293]],0.0,0.835,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0
22,0.052604672562752426,0.13683924446256285,0.12561576354679804,0.0,0.0,0.0,0.4913509060955519,0.42705836876691144,0.028262176788935656,0.0,0.049298959746720945,0.008168028004667444,0.0,0.11298469766750853,0.16830035139633806,0.10356832027850306,0.04380892520427404,0.10026441792324735,0.025093432995194873,0.0,0.038461538461538464,0.11320754716981132,0.0,0.1111111111111111,0.0,0.0,0.2143698468786808,0.32653061224489793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,[[0.25198886]],0.0,0.835,[[1.2099515e-34]],0.0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.05328204079546037,0.02310096480500068,0.08866995073891626,0.0015684798293493947,0.000877963125548727,0.028354080221300138,0.5111202635914333,0.4279860842674913,0.012026458208057726,0.0,0.011608623548922057,0.0,0.0069767441860465115,0.005088396969246768,0.00739781764379508,0.0,0.02262727844123193,0.017365825770027873,0.010678056593699945,0.0,0.0,0.18867924528301888,0.0,0.1111111111111111,0.0,0.0,0.2944640753828033,0.46938775510204084,0.40816326530612246,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.0,0.0,[[0.06450204]],0.0,0.835,[[1.]],0.0,1,0,0,0,0,0,0,1,0,0,0,0
24,0.053230918664689944,0.03288490284005979,0.12561576354679804,0.0031369596586987895,0.0,0.0,0.515650741350906,0.42667182064166986,0.019843656043295247,0.02557014512785073,0.03316749585406302,0.011668611435239206,0.0,0.012962412717278264,0.01109672646569262,0.03191180736872643,0.03563796354494029,0.006646180232973631,0.03737319807794981,0.0,0.0,0.1320754716981132,0.0,0.1111111111111111,0.0,0.0,0.22025912838633688,0.40816326530612246,0.3673469387755102,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,[[0.1759759]],0.0,0.835,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
25,0.08874801901743265,0.05462698736241337,0.18719211822660098,0.0,0.0026338893766461808,0.0,0.5102965403624382,0.42821801314263624,0.028262176788935656,0.011748445058742226,0.028192371475953566,0.0,0.0,0.03535878769870747,0.03144072498612909,0.0559907165651291,0.034380892520427406,0.03480311584363611,0.03363587827015483,0.0,0.003846153846153846,0.1320754716981132,0.1111111111111111,0.2222222222222222,0.0,0.0,0.22673733804475854,0.3877551020408163,0.40816326530612246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,[[0.16682792]],0.0,0.835,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0
26,0.08455600429425898,0.10286723739638538,0.15024630541871922,0.0015684798293493947,0.017998244073748903,0.0,0.5677512355848435,0.4303053730189409,0.010222489476849067,0.002073255010366275,0.03814262023217248,0.0,0.0069767441860465115,0.003788441539147229,0.021638616608100607,0.0,0.020930232558139535,0.03837633102265419,0.010678056593699945,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.11071849234393404,0.6938775510204082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,[[0.09190349]],0.0,0.835,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0
27,0.11457747558918258,0.19975540154912352,0.12561576354679804,0.0015684798293493947,0.0601404741000878,0.0,0.4497528830313015,0.4050251256281407,0.1100420926037282,0.008984105044920527,0.03814262023217248,0.01983663943990665,0.0,0.14864061803595305,0.10911781024597743,0.018276762402088774,0.07335009428032684,0.14793110841134854,0.10517885744794446,0.0,0.0,0.41509433962264153,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.11719670200235571,0.24489795918367346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.04081632653061224,0.0,1.0,[[4.0339002e-22]],1.0,0,0,1,0,0,0,0,1,0,0,0,0
28,0.04469352282603139,0.014132354939529827,0.06403940886699508,0.015559319907145996,0.007023705004389816,0.0,0.4948517298187809,0.42102821801314266,0.001803968731208659,0.03939184519695923,0.002562942861450324,0.0,0.0069767441860465115,0.0033427425345416728,0.0,0.0,0.010873664362036456,0.004287858214821696,0.03203416978109984,0.0,0.0,0.33962264150943394,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.21554770318021202,0.32653061224489793,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.04081632653061224,0.0,0.835,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0
29,0.16729717294616842,0.185487158581329,0.1477832512315271,0.0015684798293493947,0.08340649692712906,0.03319502074688797,0.4565485996705107,0.4544259760340162,0.2026458208057727,0.03248099516240498,0.12256897331524197,0.015169194865810968,0.0,0.12364433219432476,0.07823192158313297,0.04148534957934436,0.13218101822752987,0.12956478239119562,0.20448478376935394,0.0,0.051098901098901105,0.07547169811320754,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.02237926972909305,0.46938775510204084,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1836734693877551,1.0,0.668,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0
30,0.16803844384233935,0.21918738959097703,0.15024630541871922,0.0,0.10974539069359086,0.0,0.5628088962108732,0.46996521066872826,0.0962116656644618,0.011748445058742226,0.14819840192974523,0.0,0.0,0.07056900906254643,0.12335860921028297,0.0020307513780098638,0.06643620364550597,0.17151432859286786,0.11051788574479443,0.0,0.003846153846153846,0.0,0.0,0.1111111111111111,0.0,0.0,0.11307420494699646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[[0.23973423]],0.0,0.668,[[1.8287415e-34]],0.0,1,0,0,0,0,0,0,1,0,0,0,0
31,0.023119983640918156,0.004891969017529555,0.03940886699507389,0.0031369596586987895,0.0,0.0013831258644536654,0.5043245469522241,0.4261306532663316,0.004209260372820204,0.0,0.007085783205186191,0.0,0.0,0.0031570346159560244,0.01054189014240799,0.012474615607774877,0.008359522313010686,0.000929035946544701,0.003737319807794981,0.0,0.0,0.07547169811320754,0.1111111111111111,0.2222222222222222,0.0,0.0,0.17667844522968199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[[0.16049725]],0.0,0.334,[[5.2741574e-15]],0.0,1,0,0,0,0,0,0,1,0,0,0,0
32,0.0811947241961045,0.017937219730941704,0.13793103448275862,0.017065060543321416,0.0,0.006224066390041494,0.5343904448105437,0.43084654039427905,0.004209260372820204,0.060124395300621976,0.02065430423639379,0.0,0.0069767441860465115,0.005311246471549547,0.01109672646569262,0.00783289817232376,0.023884349465744813,0.008361323518902309,0.04965296316070475,0.0,0.0,0.33962264150943394,0.2222222222222222,0.3333333333333333,0.0,0.0,0.43462897526501765,0.6122448979591837,0.6122448979591837,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,[[0.00651133]],0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0
33,0.15334083124584635,0.21402364451691805,0.15024630541871922,0.0015684798293493947,0.08077260755048288,0.0,0.5457166392092258,0.44916892153073057,0.07215874924834635,0.0414651002073255,0.07085783205186191,0.058343057176196034,0.0069767441860465115,0.24847719506759766,0.13630479008692434,0.22715404699738903,0.11565053425518541,0.24583720431644396,0.09610250934329952,0.0,0.08076923076923076,0.09433962264150944,0.0,0.1111111111111111,0.0,0.0,0.1978798586572438,0.4897959183673469,0.4489795918367347,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,[[0.2466794]],0.0,0.835,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0
34,0.08669035325392363,0.04294061693164832,0.08866995073891626,0.03726708074534162,0.0324846356453029,0.0,0.5617792421746294,0.45651333591032084,0.013830426939266383,0.002073255010366275,0.021106588270767376,0.0035005834305717617,0.0,0.01251671371267271,0.02959127057518032,0.009573542210617928,0.035826524198617225,0.018795111841635105,0.014415376401494928,0.0,0.0,0.39622641509433965,0.1111111111111111,0.2222222222222222,0.0,0.0,0.48115429917550057,0.32653061224489793,0.32653061224489793,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.0,0.0,[[0.01941068]],0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
